label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.0,0.0,0.0,-0.1920958012342453,-0.02449050545692444,0.0042281849309802055,-0.3361494839191437,0.10712159425020218,-0.015667764469981194,-0.3901374638080597,0.2825828492641449,-0.0317181758582592,-0.39484959840774536,0.42617788910865784,-0.04866725206375122,-0.3534974157810211,0.13774779438972473,-0.1237836554646492,-0.5537766814231873,0.24650608003139496,-0.17251747846603394,-0.6679898500442505,0.29894667863845825,-0.19017405807971954,-0.7581291198730469,0.33839190006256104,-0.19534343481063843,-0.27966558933258057,0.25266075134277344,-0.1358461081981659,-0.44667354226112366,0.4994884133338928,-0.17879618704319,-0.5481206178665161,0.6471591591835022,-0.18695439398288727,-0.6126952767372131,0.7662217020988464,-0.19367191195487976,-0.19374415278434753,0.34796491265296936,-0.1351022571325302,-0.3280402719974518,0.5577681660652161,-0.16215954720973969,-0.3385166823863983,0.4727078378200531,-0.13120263814926147,-0.3111734390258789,0.388364315032959,-0.10281118750572205,-0.11792604625225067,0.4112745523452759,-0.13147783279418945,-0.23542769253253937,0.5440870523452759,-0.13791103661060333,-0.24299389123916626,0.47619691491127014,-0.09898746758699417,-0.21754632890224457,0.4099352955818176,-0.06444104760885239
A,0.0,0.0,0.0,-0.17596428096294403,-0.1818593591451645,0.01492457278072834,-0.3711024522781372,-0.17412801086902618,0.0026471558958292007,-0.48725825548171997,-0.05964567884802818,-0.014145301654934883,-0.5468159914016724,0.06266922503709793,-0.035173673182725906,-0.45219841599464417,-0.2147434651851654,-0.07987739890813828,-0.6579781174659729,-0.29160982370376587,-0.13546790182590485,-0.7807098627090454,-0.3556033670902252,-0.16729582846164703,-0.8766926527023315,-0.4071594774723053,-0.1810903549194336,-0.4391866624355316,-0.07004556059837341,-0.10613078624010086,-0.6903372406959534,-0.006666321773082018,-0.15467412769794464,-0.8551768064498901,0.02738724648952484,-0.17707747220993042,-0.9790199995040894,0.06862533837556839,-0.19186055660247803,-0.39314010739326477,0.08679751306772232,-0.12270203977823257,-0.5683005452156067,0.21257038414478302,-0.16672207415103912,-0.5108789205551147,0.16694405674934387,-0.1469973921775818,-0.440297931432724,0.12154214829206467,-0.11920687556266785,-0.33339646458625793,0.23009508848190308,-0.13536551594734192,-0.48112037777900696,0.2975928485393524,-0.15389399230480194,-0.4367944598197937,0.25670352578163147,-0.11450166255235672,-0.3781544864177704,0.21385358273983002,-0.07556876540184021
A,0.0,0.0,0.0,-0.09285672008991241,-0.2549884617328644,0.08313518017530441,-0.23567388951778412,-0.35983842611312866,0.10487669706344604,-0.35594087839126587,-0.3360944092273712,0.1066349446773529,-0.4285205602645874,-0.2745418846607208,0.10618753731250763,-0.31417468190193176,-0.44950616359710693,0.017450569197535515,-0.45828530192375183,-0.6174283027648926,-0.0153921227902174,-0.5420134663581848,-0.7324745059013367,-0.03276866674423218,-0.5894588232040405,-0.8069531917572021,-0.036943867802619934,-0.3579259514808655,-0.3334871828556061,-0.028694897890090942,-0.579714834690094,-0.42234742641448975,-0.06260355561971664,-0.7259487509727478,-0.4830339848995209,-0.07903797179460526,-0.8228530287742615,-0.5048185586929321,-0.08672472089529037,-0.3787577748298645,-0.1827692985534668,-0.061911582946777344,-0.539096474647522,-0.1616283804178238,-0.05398406460881233,-0.4753251373767853,-0.16601905226707458,-0.010693301446735859,-0.41579824686050415,-0.1730683594942093,0.024721551686525345,-0.3727690279483795,-0.027178723365068436,-0.0904667004942894,-0.49128156900405884,-0.03283686563372612,-0.05253535136580467,-0.4415290653705597,-0.03816558048129082,0.006073294207453728,-0.3860633969306946,-0.04500523954629898,0.05305645987391472
A,0.0,0.0,0.0,-0.17601294815540314,-0.12953640520572662,0.027410971000790596,-0.3744155466556549,-0.144126296043396,0.010406388901174068,-0.5043139457702637,-0.06762664765119553,-0.020699070766568184,-0.5798734426498413,0.02856544218957424,-0.05714696645736694,-0.4637574553489685,-0.191700741648674,-0.05539844557642937,-0.660894513130188,-0.23493553698062897,-0.10894695669412613,-0.7845112085342407,-0.27554845809936523,-0.13698671758174896,-0.877875566482544,-0.3037213087081909,-0.15159477293491364,-0.4363746643066406,-0.07359519600868225,-0.10350491106510162,-0.6861050128936768,0.037643224000930786,-0.15988095104694366,-0.8480054140090942,0.09928762167692184,-0.1846163421869278,-0.96755450963974,0.15427203476428986,-0.20009596645832062,-0.3782060146331787,0.06870584934949875,-0.14375625550746918,-0.536344051361084,0.26494935154914856,-0.1912430226802826,-0.4699392020702362,0.23413732647895813,-0.17095313966274261,-0.40247079730033875,0.1737179011106491,-0.14501141011714935,-0.30585020780563354,0.2067408412694931,-0.1813066154718399,-0.4358038902282715,0.33900660276412964,-0.20451240241527557,-0.38004443049430847,0.3077167272567749,-0.16929470002651215,-0.3199205994606018,0.25253841280937195,-0.1350485235452652
A,0.0,0.0,0.0,-0.14993466436862946,0.09701673686504364,0.0032755101565271616,-0.21894879639148712,0.2852345108985901,-0.024795545265078545,-0.20514124631881714,0.46639496088027954,-0.05273948982357979,-0.1711868792772293,0.5855323672294617,-0.08675428479909897,-0.23999114334583282,0.3317633867263794,-0.114028200507164,-0.3398236036300659,0.5274574756622314,-0.15470045804977417,-0.4000242054462433,0.6462019681930542,-0.1742185801267624,-0.4434390664100647,0.7397507429122925,-0.18596792221069336,-0.1391589343547821,0.36512961983680725,-0.12966030836105347,-0.1517379730939865,0.6489444971084595,-0.17079445719718933,-0.15763618052005768,0.8343864679336548,-0.1783761829137802,-0.14521463215351105,0.971777617931366,-0.1859058290719986,-0.038289424031972885,0.37643536925315857,-0.13415510952472687,-0.06432896852493286,0.5962288975715637,-0.15323391556739807,-0.09642843902111053,0.5299288630485535,-0.12101155519485474,-0.09969834238290787,0.4479672610759735,-0.09650057554244995,0.04757275804877281,0.3682716190814972,-0.13734492659568787,-0.0018971828976646066,0.5438792705535889,-0.14220240712165833,-0.028579214587807655,0.49931472539901733,-0.10703865438699722,-0.03479471430182457,0.4370182752609253,-0.07754546403884888
A,0.0,0.0,0.0,-0.08918025344610214,0.16467081010341644,0.01767839677631855,-0.09551981836557388,0.35965222120285034,-4.6252167521743104e-05,-0.03803347796201706,0.4947836399078369,-0.015326549299061298,0.01573634333908558,0.5816307663917542,-0.032529931515455246,-0.07848426699638367,0.433244913816452,-0.12116319686174393,-0.10248294472694397,0.6869879961013794,-0.1690443903207779,-0.12365551292896271,0.8337671160697937,-0.18737465143203735,-0.1399698108434677,0.9409683346748352,-0.19289596378803253,0.014848252758383751,0.40301135182380676,-0.13144975900650024,0.10581053793430328,0.6819623708724976,-0.17947690188884735,0.16160351037979126,0.8453704714775085,-0.18512217700481415,0.21424570679664612,0.9587203860282898,-0.18695971369743347,0.10318773239850998,0.35452184081077576,-0.12644468247890472,0.16081419587135315,0.5610723495483398,-0.1419266313314438,0.12271364033222198,0.5111994743347168,-0.09289521723985672,0.09904473274946213,0.4435819089412689,-0.05212443694472313,0.17241400480270386,0.2955634891986847,-0.11858262866735458,0.19716821610927582,0.4688647985458374,-0.10616987198591232,0.167634516954422,0.4299476146697998,-0.05148354917764664,0.1471591740846634,0.37166446447372437,-0.005844147875905037
A,0.0,0.0,0.0,-0.08244785666465759,0.17731283605098724,0.03928453102707863,-0.08519529551267624,0.3666277825832367,0.02622983418405056,-0.020154019817709923,0.49770388007164,0.012596665881574154,0.047563131898641586,0.5741587281227112,-0.0029775495640933514,-0.06720371544361115,0.44865599274635315,-0.11720350384712219,-0.07749306410551071,0.6963688135147095,-0.16921162605285645,-0.09301996976137161,0.8432245254516602,-0.1932716965675354,-0.10490170121192932,0.9516421556472778,-0.20352742075920105,0.02450757659971714,0.4064284861087799,-0.13629774749279022,0.12795355916023254,0.6843578219413757,-0.18607129156589508,0.19268661737442017,0.842635989189148,-0.193984717130661,0.2518852949142456,0.9471049904823303,-0.19886167347431183,0.1150270327925682,0.34797602891921997,-0.13704830408096313,0.19089271128177643,0.5530657172203064,-0.14239823818206787,0.14995929598808289,0.5001432299613953,-0.0834088921546936,0.11839266121387482,0.4342474043369293,-0.038683775812387466,0.18383973836898804,0.28073397278785706,-0.13390778005123138,0.22150129079818726,0.4508848488330841,-0.10851079970598221,0.1900947242975235,0.40951308608055115,-0.045053817331790924,0.16246174275875092,0.35477346181869507,0.005252057686448097
A,0.0,0.0,0.0,-0.08194904774427414,0.18185466527938843,0.030518217012286186,-0.08445965498685837,0.3795083463191986,0.01782120391726494,-0.02512195147573948,0.5171231031417847,0.005229399539530277,0.03409961238503456,0.6043619513511658,-0.009143244475126266,-0.06367512792348862,0.4585375487804413,-0.11308208853006363,-0.07341822236776352,0.7075690031051636,-0.16382427513599396,-0.0845939889550209,0.8547090888023376,-0.18535570800304413,-0.09332344681024551,0.9630561470985413,-0.19373035430908203,0.025520171970129013,0.41753920912742615,-0.1302783340215683,0.133493572473526,0.6895667910575867,-0.17928124964237213,0.2012452483177185,0.8450096845626831,-0.18492640554904938,0.26206591725349426,0.9466464519500732,-0.18756869435310364,0.11382385343313217,0.3574153482913971,-0.1316068321466446,0.19693858921527863,0.5647478103637695,-0.14406649768352509,0.15542198717594147,0.5173575282096863,-0.0902705118060112,0.12325133383274078,0.4522327184677124,-0.04738869145512581,0.18319307267665863,0.28594842553138733,-0.12971018254756927,0.22513267397880554,0.459185928106308,-0.11504075676202774,0.19212977588176727,0.42066502571105957,-0.058619722723960876,0.16327813267707825,0.3634943664073944,-0.0118046710267663
A,0.0,0.0,0.0,-0.0887487530708313,0.16745957732200623,0.014385406859219074,-0.08714822679758072,0.35063570737838745,-0.010590956546366215,-0.013763794675469398,0.4683935046195984,-0.027185453101992607,0.05269810929894447,0.5435461401939392,-0.041651707142591476,-0.06291832774877548,0.4049135446548462,-0.16066384315490723,-0.0949164479970932,0.6499999165534973,-0.22160916030406952,-0.11133948713541031,0.7969978451728821,-0.25374194979667664,-0.12096595764160156,0.910773515701294,-0.27160388231277466,0.036527737975120544,0.36811983585357666,-0.1648980677127838,0.12299760431051254,0.6544107794761658,-0.2302265614271164,0.1724170297384262,0.8231759667396545,-0.2485712468624115,0.21916507184505463,0.9400670528411865,-0.2612289488315582,0.12303715199232101,0.32269933819770813,-0.14858731627464294,0.1557672917842865,0.5397263169288635,-0.15309295058250427,0.10951905697584152,0.5027862787246704,-0.08800289779901505,0.0850067213177681,0.44331032037734985,-0.041999198496341705,0.17787903547286987,0.27484554052352905,-0.1311783343553543,0.1757492870092392,0.4404003918170929,-0.10551600903272629,0.1395813673734665,0.40838563442230225,-0.04207892715930939,0.11829359829425812,0.35993942618370056,0.006928612943738699
A,0.0,0.0,0.0,-0.10501065850257874,0.17059698700904846,0.04085894674062729,-0.12795421481132507,0.36416858434677124,0.03970223292708397,-0.08988147228956223,0.5167315602302551,0.031605206429958344,-0.05236698314547539,0.6116726994514465,0.019339585676789284,-0.13189221918582916,0.4613516330718994,-0.05470630154013634,-0.15940016508102417,0.6908321380615234,-0.08801837265491486,-0.18006013333797455,0.8324179649353027,-0.10036053508520126,-0.1969141662120819,0.9336949586868286,-0.10346965491771698,-0.04452929645776749,0.448761910200119,-0.08168389648199081,0.02459980733692646,0.7170607447624207,-0.11407376080751419,0.063792385160923,0.8748502731323242,-0.1161496564745903,0.0996418371796608,0.9882791042327881,-0.11565384268760681,0.04294396564364433,0.4107707440853119,-0.09687401354312897,0.10280835628509521,0.6041259765625,-0.11031932383775711,0.07211656868457794,0.5558984875679016,-0.07509631663560867,0.05056818202137947,0.49313730001449585,-0.043519265949726105,0.11971205472946167,0.35402849316596985,-0.10801824182271957,0.15256428718566895,0.5264580845832825,-0.10067063570022583,0.12554381787776947,0.49074873328208923,-0.05680123716592789,0.10549777001142502,0.4300299882888794,-0.01812690868973732
A,0.0,0.0,0.0,-0.11250802874565125,0.1551453173160553,0.020036783069372177,-0.1364980936050415,0.35195666551589966,0.005528169684112072,-0.09619379043579102,0.5018414258956909,-0.01003040000796318,-0.04092668369412422,0.59660404920578,-0.02924671769142151,-0.1368740051984787,0.4237995743751526,-0.09955478459596634,-0.17267818748950958,0.6660616397857666,-0.14259971678256989,-0.20059631764888763,0.8028801083564758,-0.16160161793231964,-0.22418195009231567,0.9131460785865784,-0.16975179314613342,-0.04326055943965912,0.4119003415107727,-0.11879188567399979,0.01754382811486721,0.6890220046043396,-0.15529721975326538,0.060864489525556564,0.8569058775901794,-0.16106535494327545,0.10489161312580109,0.9804328083992004,-0.16658087074756622,0.050566960126161575,0.3742697536945343,-0.12546280026435852,0.10247723758220673,0.5991787910461426,-0.14467544853687286,0.06918598711490631,0.5476517081260681,-0.10958153754472733,0.048924800008535385,0.47212404012680054,-0.08025964349508286,0.1295134276151657,0.3227023184299469,-0.12916125357151031,0.15058723092079163,0.5057809948921204,-0.13033761084079742,0.12269169837236404,0.468077152967453,-0.09015028178691864,0.10118051618337631,0.40813174843788147,-0.055506911128759384
A,0.0,0.0,0.0,-0.11262326687574387,0.15323194861412048,0.016447024419903755,-0.1330600380897522,0.351073294878006,-0.002382669597864151,-0.08726893365383148,0.497583270072937,-0.02029222808778286,-0.03063022531569004,0.5934252142906189,-0.04292794317007065,-0.14251695573329926,0.40866416692733765,-0.11838841438293457,-0.1796475201845169,0.6551513075828552,-0.16493238508701324,-0.2029862403869629,0.7963313460350037,-0.18566887080669403,-0.2210274189710617,0.9090545773506165,-0.195082426071167,-0.04530869796872139,0.39359796047210693,-0.13559909164905548,0.0210102666169405,0.6808010339736938,-0.17301040887832642,0.06736993044614792,0.8513150811195374,-0.1761414110660553,0.11425471305847168,0.976858377456665,-0.18081356585025787,0.05127651244401932,0.35820648074150085,-0.139402836561203,0.10429009795188904,0.5954713225364685,-0.1587415635585785,0.06987259536981583,0.5451620221138,-0.12059639394283295,0.04979792609810829,0.467392235994339,-0.08976855129003525,0.13264112174510956,0.3110394775867462,-0.14020170271396637,0.15109103918075562,0.5093653798103333,-0.14351271092891693,0.12272315472364426,0.47358110547065735,-0.10165376216173172,0.10272898524999619,0.41048160195350647,-0.06573158502578735
A,0.0,0.0,0.0,-0.11281644552946091,0.14863371849060059,0.01670767366886139,-0.13501518964767456,0.34655463695526123,-0.0015852836659178138,-0.0890979990363121,0.4935922622680664,-0.017358701676130295,-0.03139602765440941,0.59275221824646,-0.03690586984157562,-0.1358039677143097,0.40294450521469116,-0.12395525723695755,-0.17194601893424988,0.6538326144218445,-0.16691052913665771,-0.19195452332496643,0.7942536473274231,-0.18144194781780243,-0.2073577642440796,0.9037230014801025,-0.18548014760017395,-0.036234162747859955,0.38636907935142517,-0.1379087269306183,0.032486192882061005,0.6783596277236938,-0.17683622241020203,0.07735588401556015,0.850633978843689,-0.17781849205493927,0.12255671620368958,0.9761650562286377,-0.17911379039287567,0.061558712273836136,0.35076916217803955,-0.1369626522064209,0.11395799368619919,0.5888938307762146,-0.1552356481552124,0.07536906749010086,0.5401588678359985,-0.11430764198303223,0.052679337561130524,0.46426916122436523,-0.0803590714931488,0.14097534120082855,0.30424898862838745,-0.13224518299102783,0.16210870444774628,0.504946231842041,-0.13019785284996033,0.1327245831489563,0.46920788288116455,-0.08303043246269226,0.11111088842153549,0.4052955210208893,-0.04287252202630043
A,0.0,0.0,0.0,-0.10550150275230408,0.15642617642879486,0.019158920273184776,-0.12293335795402527,0.35456886887550354,-0.000659289478790015,-0.07638846337795258,0.502651035785675,-0.018633026629686356,-0.023021690547466278,0.6013185381889343,-0.04073835164308548,-0.12488171458244324,0.40631356835365295,-0.12792366743087769,-0.15298035740852356,0.6527057886123657,-0.1773245632648468,-0.17440904676914215,0.794532835483551,-0.19912967085838318,-0.1906754970550537,0.9050867557525635,-0.208683580160141,-0.027239054441452026,0.38506489992141724,-0.14440366625785828,0.04689887911081314,0.6763360500335693,-0.18567238748073578,0.0975014865398407,0.8485628962516785,-0.18990790843963623,0.14720073342323303,0.9696875810623169,-0.19503308832645416,0.07029470056295395,0.34582099318504333,-0.14578311145305634,0.13042807579040527,0.5884400010108948,-0.1615205556154251,0.09477882832288742,0.547074556350708,-0.11700679361820221,0.0717703104019165,0.47360825538635254,-0.0827263742685318,0.15041840076446533,0.29556599259376526,-0.14394640922546387,0.1760997474193573,0.49835050106048584,-0.14192263782024384,0.1465681940317154,0.4629734456539154,-0.09462090581655502,0.12363557517528534,0.3998468220233917,-0.055040713399648666
A,0.0,0.0,0.0,-0.10300913453102112,0.15560156106948853,0.02606387995183468,-0.1193920224905014,0.3487411141395569,0.008692399598658085,-0.07056818157434464,0.48995286226272583,-0.005346462596207857,-0.015372865833342075,0.5870843529701233,-0.02183830738067627,-0.11448773741722107,0.4078711271286011,-0.13559867441654205,-0.1429283618927002,0.6520569920539856,-0.1859680414199829,-0.16321976482868195,0.7960827350616455,-0.20836997032165527,-0.1781713366508484,0.9084428548812866,-0.2185603231191635,-0.018707657232880592,0.3804610073566437,-0.14969734847545624,0.05643053725361824,0.6702808141708374,-0.19816100597381592,0.10216999799013138,0.8426480889320374,-0.2028811275959015,0.14851784706115723,0.9669938087463379,-0.20703968405723572,0.07705246657133102,0.34057360887527466,-0.14600373804569244,0.12934689223766327,0.5811318755149841,-0.15738798677921295,0.09059912711381912,0.5419885516166687,-0.10328250378370285,0.0676615834236145,0.47387591004371643,-0.06230943277478218,0.15248292684555054,0.2915063202381134,-0.13861943781375885,0.17184323072433472,0.4925159513950348,-0.1247723400592804,0.14176319539546967,0.46149012446403503,-0.06815706193447113,0.11903509497642517,0.4028685688972473,-0.022720690816640854
A,0.0,0.0,0.0,-0.10777007788419724,0.1548212766647339,0.022356491535902023,-0.1281769871711731,0.35309427976608276,0.0063617778941988945,-0.0811774954199791,0.49766355752944946,-0.006809480953961611,-0.023852037265896797,0.5945289134979248,-0.023430826142430305,-0.12204848974943161,0.4086492657661438,-0.12752296030521393,-0.15489965677261353,0.6637078523635864,-0.17597925662994385,-0.1740381121635437,0.8102457523345947,-0.19677001237869263,-0.1889304369688034,0.9240772724151611,-0.20503094792366028,-0.022303536534309387,0.386588454246521,-0.14095866680145264,0.04889186844229698,0.6789308190345764,-0.18090122938156128,0.09703261405229568,0.8496536016464233,-0.182532399892807,0.1458650529384613,0.9718369841575623,-0.1850845068693161,0.07340572774410248,0.34877118468284607,-0.13854442536830902,0.12666639685630798,0.5905225276947021,-0.15140314400196075,0.08686751127243042,0.5472667813301086,-0.10588864237070084,0.06240293011069298,0.4730271100997925,-0.07029866427183151,0.14984281361103058,0.30034053325653076,-0.13243848085403442,0.17051036655902863,0.500031590461731,-0.1255158931016922,0.14029178023338318,0.4669278860092163,-0.07644779980182648,0.11624475568532944,0.40646758675575256,-0.03548819199204445
A,0.0,0.0,0.0,-0.10227719694375992,0.15722696483135223,0.02085825614631176,-0.12070900946855545,0.35681092739105225,0.000322008621878922,-0.07136183232069016,0.5029407739639282,-0.017312124371528625,-0.0125933438539505,0.5986167192459106,-0.03880797699093819,-0.11397213488817215,0.41065269708633423,-0.13777999579906464,-0.13760468363761902,0.6657971143722534,-0.18815183639526367,-0.15855683386325836,0.811311662197113,-0.20908884704113007,-0.1769217550754547,0.9233720898628235,-0.21764153242111206,-0.016486505046486855,0.3831486105918884,-0.1520819216966629,0.06462015211582184,0.6763407588005066,-0.19554638862609863,0.11335614323616028,0.8472301363945007,-0.19679467380046844,0.16030670702457428,0.9667426943778992,-0.19927455484867096,0.07936998456716537,0.3405826985836029,-0.14999818801879883,0.1366398185491562,0.5831136107444763,-0.16175180673599243,0.09547852724790573,0.5412797927856445,-0.11010965704917908,0.06989722698926926,0.4685627520084381,-0.07131200283765793,0.1562155783176422,0.28825995326042175,-0.1447354108095169,0.17891715466976166,0.49193358421325684,-0.13619157671928406,0.147421196103096,0.45848992466926575,-0.08334821462631226,0.12432049959897995,0.39658644795417786,-0.040272053331136703
A,0.0,0.0,0.0,-0.09772317856550217,0.15749379992485046,0.03573872521519661,-0.11737393587827682,0.347776859998703,0.022822991013526917,-0.07192817330360413,0.4932645559310913,0.011507521383464336,-0.021380506455898285,0.5912541747093201,-0.0015885658795014024,-0.10749531537294388,0.41640347242355347,-0.12758587300777435,-0.13368484377861023,0.6679391860961914,-0.1746671050786972,-0.1523258537054062,0.8143690824508667,-0.19319885969161987,-0.166848823428154,0.9251154661178589,-0.20090705156326294,-0.014470228925347328,0.38911986351013184,-0.14385958015918732,0.07148176431655884,0.6816462278366089,-0.19218021631240845,0.12242639064788818,0.8504746556282043,-0.19562962651252747,0.16959689557552338,0.9653724431991577,-0.19822464883327484,0.07911490648984909,0.3455394506454468,-0.14108559489250183,0.13802386820316315,0.5766602158546448,-0.14588207006454468,0.09938674420118332,0.5302276611328125,-0.08472710102796555,0.07330828905105591,0.46116140484809875,-0.03961466997861862,0.15295979380607605,0.29145708680152893,-0.13438324630260468,0.17870476841926575,0.47978711128234863,-0.11227218061685562,0.14939680695533752,0.44410428404808044,-0.050627995282411575,0.1254950761795044,0.38694629073143005,-0.0018851453205570579
hello,0.0,0.0,0.0,-0.14864808320999146,0.09969637542963028,-0.03535725921392441,-0.3260970115661621,0.08399144560098648,-0.06330754607915878,-0.4432324171066284,0.035860348492860794,-0.09741874784231186,-0.46580052375793457,-0.07146894186735153,-0.13203726708889008,-0.47375497221946716,-0.1931084245443344,0.0004375787393655628,-0.612910807132721,-0.31466129422187805,-0.043061092495918274,-0.6961535215377808,-0.39471444487571716,-0.08993679285049438,-0.7690548300743103,-0.477987676858902,-0.1300450563430786,-0.437051922082901,-0.2722363770008087,-0.027882779017090797,-0.600859522819519,-0.4065181314945221,-0.06345625221729279,-0.6966968774795532,-0.49891796708106995,-0.10604503005743027,-0.7915340065956116,-0.5944817662239075,-0.1416526734828949,-0.36899930238723755,-0.32462072372436523,-0.06625373661518097,-0.527733564376831,-0.4566675126552582,-0.10076624900102615,-0.6237748861312866,-0.5396261215209961,-0.13057728111743927,-0.7140692472457886,-0.6179717779159546,-0.15680454671382904,-0.2725614309310913,-0.35821205377578735,-0.11128685623407364,-0.40357208251953125,-0.4547155797481537,-0.1424855887889862,-0.4925410747528076,-0.5140874981880188,-0.1594838798046112,-0.5799359083175659,-0.5697018504142761,-0.1760108917951584
hello,0.0,0.0,0.0,-0.14669114351272583,0.1086374968290329,-0.03302561119198799,-0.33102506399154663,0.10306940972805023,-0.05762307718396187,-0.4504399597644806,0.06771188229322433,-0.08936044573783875,-0.48386773467063904,-0.0339733362197876,-0.1217845231294632,-0.4864431321620941,-0.16722029447555542,0.005691916681826115,-0.6340990662574768,-0.27457019686698914,-0.03709564730525017,-0.7224498987197876,-0.347659707069397,-0.08331867307424545,-0.8004295825958252,-0.4261969029903412,-0.12297149747610092,-0.45349910855293274,-0.2486317902803421,-0.02383856661617756,-0.6259579062461853,-0.36718738079071045,-0.06017043814063072,-0.724993109703064,-0.45351359248161316,-0.10325025022029877,-0.8252262473106384,-0.5474829077720642,-0.13879558444023132,-0.3874751925468445,-0.30468299984931946,-0.06360595673322678,-0.5540649890899658,-0.421144962310791,-0.09987860918045044,-0.6518969535827637,-0.49925553798675537,-0.1295749396085739,-0.744706392288208,-0.5755679607391357,-0.15501390397548676,-0.29235783219337463,-0.3428444564342499,-0.10988973081111908,-0.43242302536964417,-0.43030452728271484,-0.14141586422920227,-0.5235126614570618,-0.48645317554473877,-0.15713797509670258,-0.6132887601852417,-0.5408260226249695,-0.17252032458782196
hello,0.0,0.0,0.0,-0.14404404163360596,0.04618452489376068,-0.03675874322652817,-0.3095419704914093,-0.020040148869156837,-0.06303086131811142,-0.40443727374076843,-0.1129443421959877,-0.09474658221006393,-0.3939390778541565,-0.21870996057987213,-0.12781372666358948,-0.395345002412796,-0.31266674399375916,-0.014272722415626049,-0.5013812184333801,-0.4733611047267914,-0.06073854863643646,-0.5622210502624512,-0.5839391946792603,-0.10556210577487946,-0.6095507740974426,-0.6888632774353027,-0.14245158433914185,-0.3546716570854187,-0.3614538908004761,-0.03988422453403473,-0.48205283284187317,-0.534525454044342,-0.08069668710231781,-0.5547646880149841,-0.6534225940704346,-0.11991507560014725,-0.6180846691131592,-0.771525502204895,-0.15073134005069733,-0.2908901274204254,-0.37911486625671387,-0.07494165003299713,-0.4161723852157593,-0.5471651554107666,-0.11351177841424942,-0.48994067311286926,-0.6504484415054321,-0.1418716460466385,-0.5523557662963867,-0.7478029131889343,-0.1649225801229477,-0.2044062316417694,-0.37162908911705017,-0.11675279587507248,-0.3010978698730469,-0.4939929246902466,-0.150642991065979,-0.37385356426239014,-0.5724301934242249,-0.16990356147289276,-0.44125059247016907,-0.6456959843635559,-0.18695567548274994
hello,0.0,0.0,0.0,-0.15719227492809296,0.06030672416090965,-0.03857729211449623,-0.32312482595443726,0.001019332092255354,-0.06436055153608322,-0.4333481192588806,-0.07829194515943527,-0.09559866786003113,-0.4269688129425049,-0.19155636429786682,-0.1266191154718399,-0.40657708048820496,-0.2989484667778015,0.006257233675569296,-0.5139808654785156,-0.4546125829219818,-0.03501246124505997,-0.5768728256225586,-0.555046558380127,-0.08004626631736755,-0.629615843296051,-0.6571760177612305,-0.11859075725078583,-0.3620806932449341,-0.3697350323200226,-0.01718459278345108,-0.4888237416744232,-0.5385054349899292,-0.0501689612865448,-0.5616939067840576,-0.6499693393707275,-0.08920484781265259,-0.6338507533073425,-0.7637876272201538,-0.12190871685743332,-0.29298263788223267,-0.405544638633728,-0.051753636449575424,-0.4185977876186371,-0.5668047666549683,-0.08402784913778305,-0.49475347995758057,-0.6696725487709045,-0.1113513708114624,-0.5639938712120056,-0.7662545442581177,-0.13502998650074005,-0.20081473886966705,-0.4152935743331909,-0.09369992464780807,-0.30677464604377747,-0.5401539206504822,-0.12292488664388657,-0.38145408034324646,-0.623771607875824,-0.1401263028383255,-0.4531068503856659,-0.7055575847625732,-0.15639621019363403
hello,0.0,0.0,0.0,-0.15568535029888153,0.06921228766441345,-0.041621021926403046,-0.33616796135902405,0.022367464378476143,-0.0639583021402359,-0.44953519105911255,-0.08231121301651001,-0.08966635912656784,-0.43434610962867737,-0.2117350995540619,-0.11459245532751083,-0.4344863295555115,-0.25567737221717834,0.005432928912341595,-0.5547982454299927,-0.3944080173969269,-0.033091191202402115,-0.6183408498764038,-0.4909937083721161,-0.0773034617304802,-0.6721056699752808,-0.5903237462043762,-0.1154528483748436,-0.39037904143333435,-0.34136682748794556,-0.014363009482622147,-0.5305333733558655,-0.5004771947860718,-0.04520462080836296,-0.6085015535354614,-0.6103019118309021,-0.08433201164007187,-0.6838010549545288,-0.7202118635177612,-0.11709408462047577,-0.31966543197631836,-0.39249250292778015,-0.04532448947429657,-0.4546966552734375,-0.54530268907547,-0.0777035504579544,-0.5357009172439575,-0.6432648301124573,-0.10639865696430206,-0.6116553544998169,-0.7346528172492981,-0.13079337775707245,-0.22268341481685638,-0.4227537512779236,-0.08344259858131409,-0.33740901947021484,-0.536457896232605,-0.1116630807518959,-0.41158145666122437,-0.6094025373458862,-0.12684021890163422,-0.4858326315879822,-0.6795771718025208,-0.1417877972126007
